Id,SalePrice
2658,130323.40826863112
2718,157737.58221647155
2414,201047.4737273002
1989,111599.04945870407
625,184187.20401990804
333,95529.78084333715
1327,110377.85247403503
858,166189.5019507723
95,190573.31745823217
1568,161219.74152441643
2482,162510.46897212544
1364,126731.49284541809
2584,151391.8734565854
818,252825.8787341907
2673,161092.54691977502
2089,128915.78253814421
1297,123068.34985848541
790,128881.13287448039
2616,194758.1437374138
720,176972.75761281143
222,147974.45956921982
557,117218.17318158635
1148,194602.546508253
2766,141279.97443327916
534,175529.54964704099
1452,119183.26506933972
630,131273.06155952584
2648,122211.09951763612
125,148851.3651557246
1904,61360.11647533267
1670,105095.00224954158
756,93676.96317806601
717,218383.51734456312
1032,167336.75057876366
852,209723.62337895425
1731,159644.5836596544
2639,106731.23795271422
2071,105195.60475141843
1267,131122.67908973535
1851,164212.0981305425
567,146356.95752963665
2439,206536.32434850457
1898,157698.31584622577
647,157373.20147048729
2256,212861.87763838973
979,109584.12891212109
1444,220494.5202446079
2485,123369.4370796225
157,131210.82443916684
88,127923.6435007967
2003,111346.87996266721
186,206741.14511333773
1425,264246.56757437874
2695,124621.85037223093
738,106052.69620949929
395,155330.54545868197
1353,172116.1278984601
1878,145533.2531827972
390,161626.993920962
1456,234444.61338991096
1103,299536.69520418334
1387,117811.30754618258
2070,135393.9539238625
1199,178151.13507769158
2479,169860.00425683617
501,307189.2538416978
2362,88981.32738905268
1718,192208.7028610587
2188,91097.82157477069
1483,138656.88856976476
2557,97886.03408792958
437,396201.0267285902
2224,167235.3255423996
1628,180342.30033828146
397,152930.25146449675
587,200567.09121872153
2182,580806.5951788982
971,135114.4958935836
2611,140531.09913938813
1887,104809.1405271429
2399,361624.20197729196
2148,217790.81146864852
304,100278.95523965583
1997,129075.9574321478
2817,134124.65546132522
1431,162873.75739119254
427,337015.56455380475
263,124639.3370122389
598,180105.67809518016
2895,233496.78575738365
687,123071.38628735887
1822,139805.66331387445
2191,124054.40899449296
179,111920.46278153929
1009,213259.69447495323
2010,121259.39468448947
1991,151074.29422639887
1411,161999.44676697647
1721,252109.3845894609
1144,186023.14249777468
593,221432.0897771897
575,294528.5244438776
1249,184370.09311251782
1604,121271.00715781524
1064,430242.3560472804
1923,144110.76729004172
1988,105601.7535695826
2325,167643.36606655936
114,211280.34865840088
2700,150301.42968733553
217,111814.52262718814
343,177896.71304660017
386,230482.53717482183
2005,122492.9606666751
2908,123956.83871853293
1814,199876.9055365265
2446,480098.74585634377
208,126068.46153932958
1679,118867.74921115159
822,348170.25994001905
6,181611.01091767303
1781,336736.9106175499
2397,283698.20565193595
2340,312139.1297287609
1618,164279.51916437742
2843,129977.76081587642
1061,419863.2825679062
2786,119183.26506933972
1935,144985.97595050986
1341,110698.80521927959
521,263760.4291282905
2136,136766.54233994387
996,191950.39964087255
227,143188.28782325628
135,165378.59004422944
1167,165768.7206224892
294,208935.8660908835
1776,179377.769702045
540,166489.27630689967
1717,192208.7028610587
2303,130036.63135632806
116,199072.12622470435
127,136931.10174053762
1371,119617.65529712306
1014,140162.34209746795
1507,109623.34302027628
702,106116.73488596131
750,142024.78160017103
261,144046.85154003397
1559,61289.057129846304
577,198925.40547877722
2812,193098.80306667738
2080,154878.65609765114
1368,107618.12366389588
2376,117292.71746630488
659,118568.33617333515
1235,139900.36683717722
332,80882.6920660018
1917,141710.45580212006
2094,249456.80220324616
1460,255839.65396391533
1471,212752.1950579756
1509,117007.63020587158
1922,142312.6738055256
433,444081.5405935454
460,287801.559371371
1116,240339.9170415005
1137,157021.0241546674
53,175790.4190813302
2354,252180.46169443452
1475,205869.22123811577
1761,596547.1160610019
842,138408.41235353766
2739,171770.29895025186
2509,145793.52997586445
1007,211962.6804645211
2610,188212.66080490113
1952,107213.65075905413
2719,148321.91798389814
2921,93503.6410942868
1966,145269.8419615793
292,112043.0782246905
1204,188307.53334542003
1829,269238.01644984464
2419,180159.7213944635
391,168411.8428451264
798,117251.99317895842
481,207328.97175135597
193,219794.49826992987
555,127618.95934611479
899,62228.3923389677
2357,182665.1098762075
328,125676.80529823664
1356,120000.60542540239
1154,112671.31764285479
1730,180592.76214592013
2249,147199.02780985076
1119,273542.222671636
2856,138265.7872545523
1394,143087.54779298467
2587,142160.5841229762
61,332828.5084779165
2661,176827.63476815683
2711,136384.05081668924
1147,174507.5151094671
757,123698.50113443722
2623,99414.71918417333
2378,166862.6686497007
1413,130593.26654442537
1722,220863.9884724574
1112,206718.27148441348
1623,194829.71241363353
1201,186877.8779064259
1513,134884.96536469678
957,244345.92600697398
1171,267927.05756554904
1145,202802.3460491061
2726,208308.9362792532
703,137080.42370223618
760,88047.2934277115
1964,146810.49563007645
2512,176341.3149865862
159,124967.9680182114
1281,175004.76529145797
468,176696.1840913223
290,134671.67766596048
665,122372.54604341347
1463,260626.24976530674
1792,222313.09282109418
923,116892.45198901891
500,250412.9506604084
1408,145840.1559964514
331,88535.3582348103
170,127585.71497333035
2192,98895.81891471386
2571,248522.0031589882
2314,161038.3545817541
2647,102805.67294470296
422,467252.6491124803
2457,321560.84827231086
1838,200797.9854459977
2805,241673.992036928
1645,159172.927168973
1711,311249.1120912063
2825,251705.52608951446
322,329782.5456938163
2103,266588.8320347695
342,114074.6254310119
600,120300.5675634886
488,186813.5350638535
1725,318183.6899205088
2246,244647.15997087452
2847,147967.71450162318
806,237593.03267322486
530,222585.6388501424
963,188446.2737132635
2678,93858.52168296541
171,91565.8442525676
2401,464346.2173437314
805,231806.39193917313
2259,236928.64271796195
1748,197915.7365671656
1361,120121.9698616126
1677,113602.27360097671
1406,140827.63254301294
2322,222369.49369622872
688,159083.90889324906
143,142841.19337188
804,215592.9005221357
1214,156576.9264270864
2828,143636.4014125195
1999,144798.48665444914
2467,189117.15406372055
2665,168241.63385172692
1538,394472.13296653295
398,115380.46519962221
2822,130977.77127051637
2157,135740.50546809332
1856,185200.6585386453
1269,114821.24671674405
2570,123180.37188123542
2320,247871.5496115649
1517,133148.1356376617
2304,112610.1729551219
1312,102633.5812394518
2012,139671.15223273038
506,213721.8765241103
2865,222187.4853809913
2367,96867.30524286788
554,83690.90659703594
238,135107.25527702222
1954,120956.44433107853
2488,131519.9288740761
2291,68620.61019516576
1969,95940.16284022882
2725,166805.18201354527
1482,138656.88856976476
2763,184406.9264337957
503,235821.8928174273
1584,238922.85345370683
1531,112409.83775064403
2210,159674.65501076428
459,343280.96131533745
556,122302.02237281988
1347,138186.56241662885
1290,84927.96224293628
1388,84934.01632670642
1571,198327.73786372395
2754,197279.40254200643
765,143482.2191141259
2494,129224.45222186406
2870,210170.24831179078
7,210605.54381714467
1114,243911.3896659781
2418,285259.9246846641
291,122510.5595497229
18,344995.8548457933
39,402126.7159238559
1001,267059.5733138623
2442,225123.87688617123
616,129647.04596557947
2680,69923.4688550024
1414,144404.95660729296
289,159192.0993684691
40,247614.1524344401
860,114859.62523483948
409,145294.7584873167
673,149705.3378895024
2427,175605.23057865872
2036,174387.92319659676
2564,153948.56618346524
642,141219.06418473425
1008,190653.06915632394
1908,129649.95770298906
2519,191054.08917301058
1369,100794.198012557
2855,164480.69150246447
712,104133.49276389365
1943,118139.0961962234
1958,122743.2840430177
107,166200.12286448848
2295,189852.85305790635
704,94190.7813419779
676,134157.96974877125
259,172124.69920567799
93,292015.0567967449
106,239302.95972021052
2315,177390.4456495334
1050,112219.61615034414
1095,206234.32024057323
2709,142968.33258872482
758,130739.78430011832
1496,152324.50983473886
2370,129856.51514609926
2458,253570.67360902927
2733,145806.81053025034
161,313148.6005570309
726,137207.81803530402
845,214586.89870382825
947,255972.39003177796
2232,108415.82007413669
2563,137887.2833468238
2299,97064.31662839581
211,77755.12177379215
605,151430.56344132416
1478,202059.50524223436
2247,244647.15997087452
2274,172675.75093486567
2869,200077.38495659092
967,216482.4787555823
2656,116151.66193207735
667,201654.43078732662
1042,100864.92145351603
2023,152047.27174910507
2447,435798.9652914759
2055,125575.26310398574
2275,284093.41507361043
2204,171458.0869280988
1563,253638.93580048016
483,204554.73147419686
796,147546.2477372332
1526,159997.60874413897
2042,121488.46639820842
442,363868.2172185871
1693,327438.833679364
1468,217769.85576050804
1430,205735.05171131165
2605,157303.0459824235
1529,192431.0384924875
335,135448.04342568645
1287,118490.14494597225
31,99266.49213047331
1785,271805.1776867136
82,174175.95540896567
2620,133385.870128015
252,190102.36549504497
721,58317.84129422432
2165,184554.3074066334
2316,180329.82859547183
775,126692.76145852961
1558,79753.80154670065
17,209262.67422812906
1022,213161.45112322114
925,136403.54740911658
438,279334.25584725733
1270,147371.29815703008
1272,126632.39354807188
215,140026.19113635158
266,228258.37750006982
2402,276187.95276818896
1250,127703.37375255478
1984,114875.1087492119
1279,147057.44767199105
377,275374.8739660358
1252,90017.90963613748
2156,261708.24828587438
499,316775.5755260316
1374,127481.53387374489
2898,229505.33397643152
401,108228.20778991238
2721,172327.4229694925
2078,246940.05865832794
2589,139052.53781691834
1946,247204.9259161239
1334,119777.28624766832
2781,233687.89738835418
431,396777.64608029125
576,197729.50027211034
1474,206794.00131885527
2254,124544.54755714307
2155,318062.2312424517
885,119806.07583604434
643,143629.43388908685
1944,141756.94849095945
480,199245.67834608944
2845,124350.30011735116
2387,314555.9040586468
2407,195594.93691897087
2527,153945.74266098684
2514,150094.0222268157
629,89576.40166811978
80,216560.19061297743
1876,136133.55424253727
1546,117236.14392981886
2518,175183.14818451612
2347,158731.95317566776
783,199094.73018501152
1322,99841.27016627733
194,102127.6894293742
1770,281815.9179712028
2143,139838.54576322733
1229,195766.95220528558
511,264338.62488312554
46,207286.6468434901
1348,135691.80776880897
2465,181230.6876965646
387,231686.6563218733
873,217140.89323883588
1918,117305.59492635696
2764,242353.47924354774
2184,121089.87590241936
934,141391.6238058517
1920,130831.79008960178
2631,133551.60106186674
1768,599600.8741387492
2040,127850.91592704094
1749,213285.22446672292
834,213071.04023618958
1457,227732.91489101847
79,121735.40068237929
2302,116478.40359916448
1817,147679.31411510907
2755,230367.14916462745
359,181274.3614247666
2059,112478.42581969827
2092,243115.87057709252
2516,222904.7129664633
150,126010.82637793741
1656,151052.76729943533
83,111497.62236153864
2411,183768.2583299009
795,66806.54435671779
2312,222259.22822537093
2917,110025.54346394738
1624,173243.31457828055
2215,303391.01589734695
1211,146927.8105875717
1485,142273.9774056242
1024,170397.00063115434
570,191567.12991941176
2874,142119.37267870226
700,134941.01164225856
2756,210020.97206300212
2022,177528.63205439463
583,231220.5623616886
2392,375404.8838094764
2424,182633.30532262463
212,116301.65169372373
736,124680.04848286205
1610,170583.31471160558
890,125873.94135088146
467,178079.10999553523
578,235429.52819315562
1747,184731.05353034954
1149,161540.45460533426
2758,239969.58150109774
857,131291.48674451569
2219,303918.5849656445
733,117274.90911479174
2909,118978.77755318892
1798,259609.63143089492
235,114680.08116736187
2366,130535.75456129997
1027,126073.28425791913
1195,138559.37962076196
1303,71183.1347703359
148,183644.32090769365
608,149536.53599212467
2515,180521.62715281823
821,307819.22344309225
2500,260262.26466037455
745,110655.28940799567
741,135906.58099914706
1611,123707.2524199168
2532,124271.72983639463
1081,229103.52465082618
1692,448350.87070976704
2520,185612.51569644295
276,120828.67135230455
1992,122540.54724380342
663,81878.64593472515
418,131408.09136584826
1733,209725.97610623037
2359,146029.21372177248
253,178354.09152451585
1518,181266.05416913505
2035,135282.09119483316
2919,86470.60810899267
1540,262955.5623184658
2120,135914.15777195717
1674,176485.6048380975
256,150783.86962613428
2361,103154.30397712337
978,87650.33587238914
2280,144339.6869143002
2095,223509.09815617342
1709,326613.5543549973
2801,231851.33654079522
1246,126143.91498292488
2373,96451.83325096834
1055,280810.4128242618
2017,129605.07714807629
1099,250128.41303908845
1344,95228.80200346452
835,203797.19875346037
1117,201000.6384630753
2043,94375.24507361338
2085,129931.3013891331
410,161256.00018479096
2650,115993.64918973153
2867,182852.64885676125
1668,115121.5701101913
1161,165270.89120870363
2122,177149.55633297877
2539,142076.20344508014
1047,142925.35577291393
1445,130638.04477916115
541,135898.32160175516
569,217811.59661294133
1276,116964.05572770581
918,132937.75372185707
326,163233.02510023917
1936,140059.9840544127
895,103727.36759874031
257,130091.48923353307
1241,165240.97390778564
1545,125161.25340995839
1189,174850.41291285914
270,134158.9949862029
2066,198538.1217082074
693,110907.36765171973
1259,144621.26646538798
2916,146293.02481224897
2321,292243.2507075964
1977,99645.24319341783
1895,152859.35220490248
1240,160136.63425744302
85,152144.972236693
1823,118717.49260625553
825,286657.2279982216
110,215246.82496723242
697,131548.04867051
2297,119063.19271209782
1231,142418.64080920463
1355,131746.59079222704
968,337589.8394918754
584,217406.91527372593
1315,120362.0143971322
1606,144728.06799581007
206,110692.75860129844
1685,364520.3188007882
2016,132792.27501331663
869,196398.0406403851
2135,123985.00734993951
2346,181765.21074838945
2430,235087.59620919335
2198,106827.26293359988
2652,125739.4058521892
27,118913.60788131754
241,167656.67173629144
906,121373.06383141992
1506,119561.24024617215
2098,380065.2214860497
1435,218391.38341382323
2213,142534.91170918147
1274,130953.0384764361
743,56187.003269535846
1737,187259.4632562928
2797,285948.89454132423
2185,72863.8196228371
58,172896.32346728988
830,190173.29101713188
808,124463.92798050416
680,151262.26702149786
1153,117304.60924041766
1291,134478.81594839715
1818,132079.84987242156
2161,177532.366856793
1883,124210.857109164
350,329041.10820021754
2473,142269.43500548918
295,161910.4052692041
293,203985.71979572237
859,121322.23956037158
288,74134.2183800474
1578,160495.04579661635
102,170849.3867607845
2831,157387.42667218664
1030,166933.7900053973
2551,147286.12755007832
1286,141132.7913404136
958,320894.86155298544
776,123699.19612261189
72,210499.50284395332
2263,246728.5566408921
1866,151630.20176531497
2876,75786.78350224164
2146,261325.53353309064
103,174064.562783193
1500,136331.07716594008
492,177559.0816511139
167,139621.75119530794
2597,121908.28961936785
2685,116178.6411606109
1035,167998.92244610254
1220,79180.9857315715
2602,152873.54461080034
2159,212057.35686489064
695,131801.4793340144
1109,240948.1282779989
640,152932.32025103463
1652,163548.73245248533
2090,156708.86340631326
1188,178390.07112517365
2345,262891.15066059807
1059,466109.91708888765
2751,230431.36442076237
128,214584.44382062514
1523,184990.18955224546
2925,155109.3780896522
2145,299138.47200761724
1121,204416.8607521354
566,303234.4431137108
565,237614.78497718944
1331,154647.82460119788
2928,119801.0667247265
156,151706.7784019296
797,148659.4140285115
327,93503.6410942868
2859,144270.75195224924
1453,114386.75991548944
1762,353879.4642805567
1868,204140.6929767436
1760,177539.59610472896
1113,241014.2649271549
1812,182360.99287526787
117,166099.2535253717
1142,197330.92655509277
2342,400786.0412758947
927,132398.5827830549
2478,177234.9875345892
655,90955.7871210751
2064,127460.49388566341
369,246242.66338203973
2239,118953.72806310114
2732,203244.5609263773
1653,165726.98326113596
959,197365.23283187015
2395,385492.1653161501
1412,114410.13159140883
271,266642.78206327936
1484,140614.04769250404
1497,156921.46879473754
552,142078.50947608426
2,108631.38383933014
1855,270821.8980373928
4,259434.82392383745
2292,153159.42120010607
134,138437.04633888652
646,106278.23126969059
42,333857.0090893655
532,208706.11104706515
713,91223.15418050672
2561,135388.41562014172
2360,129983.93361763348
1333,117808.14737905265
1407,216530.30301625736
2892,263314.2261303864
574,229969.80961957044
1227,174545.18797577053
2591,201695.59095798188
1476,218256.27238917167
1125,251415.90621343692
1446,144659.64382188555
408,124489.36990746963
1101,280962.4589391659
2251,194739.0018294881
373,175896.06837308148
2554,134629.93545329513
2382,270903.4168736871
1985,97207.94277955125
519,213520.33641612125
1093,198368.494867488
864,253327.2057557717
2889,144098.6970910275
2308,186409.44804526205
986,148981.1854754257
1302,122139.33933766006
585,161298.3106791268
2708,148735.77927654417
147,126702.61213219867
1441,230438.44977567927
383,207507.313164895
285,153842.9975340436
181,111079.70878065363
358,176937.00370923328
780,183181.89369521415
258,186711.85428735014
1865,217008.0814981477
692,109483.03654235536
2902,292370.760448249
508,236960.97135953532
2638,134429.20592935444
36,165954.26442787153
611,164210.82407703978
2281,124905.4281951448
1678,124837.80658926522
1696,417974.8606202515
1557,76173.14024721741
2180,171361.826991777
1726,213704.73444126552
951,133437.00910784118
267,218994.6346776272
2706,136506.14102022603
2221,225910.9760601551
1357,144733.83658005233
2901,295357.39784540195
347,188563.04439493598
2164,187511.52343665695
1586,318018.85128372203
360,165536.58795521423
1769,222647.76044178373
2617,160882.972974748
1879,141711.82878058913
991,225484.49604446886
1535,105832.31169596486
1191,145908.4701112008
1579,202495.01158318028
1882,129262.19882133498
1510,129878.52549577648
2196,174243.51817538592
1845,164388.9034710291
2336,420742.0966322192
942,94636.48802663157
861,131131.5772804182
2555,123761.21570995382
1392,156643.19975343658
2099,273114.3230314911
1543,108225.0097059647
948,251257.01799212184
1239,171928.2608512256
22,190388.54051587262
2796,249475.64515615464
2747,182197.1313687695
92,293546.3974083277
210,159801.43578493377
1858,206208.8342433203
2228,155413.3945782479
447,210256.45278554756
827,258304.3300581212
1649,229271.4477354135
682,126843.51551727991
2698,110149.33814673673
494,168681.5313652106
214,103245.04716405748
2441,259758.31126064228
2679,117217.57287089524
1336,119637.10067885405
465,192766.20636541018
1524,134071.53127582782
2543,114732.03327947806
631,142248.08348387876
2452,311105.18122692907
228,149464.46875736467
126,153755.9202249002
1092,211762.5200622634
1122,194992.0131357235
932,192730.50165390663
1980,100359.8878912244
2171,114725.08904229314
551,163046.57774385862
2768,154057.5377727208
2056,112346.14327361067
1159,385705.0670188455
2645,120759.02529853558
1174,172831.47031293804
2266,206728.55647171105
2462,390183.2696877139
1219,146271.49464153597
2922,156344.42344517642
118,153470.1029322426
474,184248.56548105134
2576,148496.0829815681
872,289375.523220646
1077,212363.99206457246
1536,131947.21344034298
1150,134720.3160754035
2341,298053.2968017273
1931,161732.70481203328
2785,129414.26271464479
2538,127812.98764030129
597,204321.42205672446
464,173312.6959806409
233,210251.27782296648
2169,128416.61219454586
2123,171720.1301709063
1867,172620.4533838324
137,234683.6381695392
515,223849.12708152636
933,103347.30397070282
2784,171844.41231126193
972,159723.31935490746
599,153311.52394969697
2614,130358.24415808226
2582,136003.89427638522
1409,186044.19141203465
175,96782.87531975396
352,229080.33649426603
976,108087.91646736725
2134,190145.97105321471
984,107662.03378831354
2396,374584.68739726354
1673,130056.80688853448
404,125113.43675493528
607,172567.18923989937
814,149036.4748954654
868,192166.38067187648
2271,183227.3737055761
1633,224317.0273752731
337,175127.1020876536
2765,162168.83607985583
1746,237128.6007004626
368,326376.7725760539
2806,199607.61379144853
1662,198252.2085555911
1234,210685.71961660442
1373,123831.18654997929
1672,108228.20778991238
1939,125490.62579018394
