Id,SalePrice
2658,131426.2540125313
2718,160282.0273368715
2414,190351.74473776884
1989,116230.21734065357
625,178661.66760103652
333,96569.1233290382
1327,106399.57377530557
858,150099.04640239966
95,193105.18862531963
1568,161346.80089497208
2482,169886.62161819497
1364,126153.45555280725
2584,147492.76583071708
818,246851.14632042145
2673,138619.4837814229
2089,117756.73952967269
1297,123206.3290611213
790,130283.7086832306
2616,196006.71931646662
720,200148.51259183756
222,139668.99906622095
557,121932.92613184011
1148,204283.0305467389
2766,141723.13385892508
534,170333.6943334521
1452,108752.47303476724
630,133111.15028124242
2648,155125.50688431077
125,160090.11259425152
1904,54671.039379210604
1670,96833.56347720268
756,98295.91256010719
717,224094.2292624837
1032,166809.29859237015
852,198886.3899329431
1731,160633.90030525078
2639,106972.34418497485
2071,95743.8472217202
1267,124013.30289617112
1851,179161.58431685547
567,141359.424445073
2439,209206.74901822594
1898,155620.4438896957
647,142854.21210248081
2256,216980.86862409234
979,102124.17445834771
1444,218198.99020485228
2485,124589.0222257464
157,123323.9623256584
88,138019.52703934695
2003,117128.27375465461
186,232143.00958530785
1425,247763.01690283036
2695,136273.84960257067
738,111214.11186049799
395,147393.6061017566
1353,180649.67714369396
1878,142107.16329956445
390,164986.66291020226
1456,246884.95410395862
1103,298868.5107366041
1387,136544.05224417217
2070,135145.24205066744
1199,169470.86014933803
2479,174992.42152250741
501,302226.1256632694
2362,88374.23158736533
1718,187261.61365197433
2188,71236.82829995497
1483,146927.0059348642
2557,93242.8917823492
437,371186.3560946104
2224,174249.85447626575
1628,182765.04026933043
397,138538.94685746642
587,194526.70963097483
2182,590226.0755418799
971,140040.402444135
2611,143923.45971334467
1887,100096.79175902797
2399,355356.2357934931
2148,197106.01742838515
304,113317.2629155322
1997,130292.8224004748
2817,128637.13950160837
1431,177809.5075008596
427,320129.6906833203
263,122610.65110255942
598,174624.65805922422
2895,230031.80751409446
687,126959.94795388401
1822,136381.20494351457
2191,111898.54353737959
179,109295.3474181063
1009,220270.7100973445
2010,121400.17414323866
1991,154347.8590756872
1411,160974.96224998785
1721,222483.4194905004
1144,193326.95601244544
593,231063.0583882625
575,274755.6552506447
1249,185370.63921023867
1604,122546.67156567986
1064,421754.59123531944
1923,145801.40328697808
1988,106689.3251513698
2325,167562.11851828505
114,206146.43263828335
2700,154418.45043260074
217,133456.44967286766
343,180705.25999541095
386,235659.02417743127
2005,116851.8668118053
2908,110949.2170985389
1814,213449.43636470652
2446,451768.5899607721
208,127032.65578610706
1679,127963.61534583222
822,340036.183280875
6,184164.09276506025
1781,354513.8250043753
2397,295848.919678412
2340,286643.22263906733
1618,160654.41105968968
2843,125321.65025677586
1061,405581.2361178724
2786,108752.47303476724
1935,136873.6880396502
1341,111460.7704017596
521,275906.5012050028
2136,130583.21854651452
996,187333.01182909275
227,132523.69112924582
135,150923.7020015896
1167,160560.89229347618
294,193786.1311899183
1776,187886.06390791936
540,165482.07281731904
1717,187261.61365197433
2303,116708.66625382045
116,191302.45409766564
127,140617.47831808153
1371,121492.25546864087
1014,151893.14260932198
1507,105735.95298253647
702,129524.60877377153
750,155490.5398404398
261,128326.87852129132
1559,78722.39783505254
577,211570.2822344539
2812,195549.49843329744
2080,158178.28643678164
1368,116517.57482918014
2376,121328.86557171363
659,113087.09716587761
1235,131495.3935687669
332,88132.89279887399
1917,140101.4499410324
2094,252422.05186512397
1460,250249.25242666155
1471,200702.40507159432
1509,110964.07527281829
1922,129450.10416871957
433,435182.3031467039
460,270327.74995313585
1116,244524.20588092244
1137,153417.21939071832
53,181406.59544793423
2354,243170.0784973753
1475,192011.73398468478
1761,576357.5986363561
842,128789.45445180095
2739,180151.61485234354
2509,143340.7917561824
1007,214942.59665144072
2610,179108.91837619912
1952,117384.22248656373
2719,157404.1724554277
2921,96569.1233290382
1966,148226.6988318518
292,124649.21915744635
1204,200124.05396402246
1829,257074.6810918444
2419,183499.39480426227
391,163885.049334908
798,114540.9277293062
481,203911.70743237677
193,189706.33051606637
555,128265.03381425625
899,66648.77200200563
2357,178337.94400078326
328,132806.9458656328
1356,112885.10417623058
1154,108752.47303476724
