Id,SalePrice
2658,130591.89222235861
2718,157741.6715795495
2414,199524.9054534042
1989,109710.77229738106
625,186594.6505097149
333,93881.59440907475
1327,104140.88449383058
858,168786.1369656631
95,187985.50761555997
1568,157998.28946547606
2482,166338.8157891746
1364,123984.5470274872
2584,148896.50460662213
818,265919.7231604909
2673,158260.04021700288
2089,124609.63296107654
1297,124140.77460139853
790,128490.38970608522
2616,192359.0791562198
720,192446.11198860366
222,147984.63728061155
557,122779.77971807153
1148,197181.93311941132
2766,140190.33760458502
534,172641.56195670023
1452,118073.05290356617
630,131424.55562580682
2648,136186.50733962393
125,159472.8097389322
1904,65418.17513102257
1670,103645.20853778446
756,95070.14237746279
717,211562.95842034157
1032,167922.6978112564
852,213130.1761369076
1731,158435.10079257376
2639,106179.52840168655
2071,106371.37925770614
1267,129850.23183124034
1851,166264.40323752537
567,144615.01262342275
2439,209484.80259108054
1898,152104.0390925776
647,154953.24733970404
2256,216071.53061287035
979,101625.90023072984
1444,215680.09798486804
2485,123026.91064598263
157,130645.81758693814
88,134952.24975671194
2003,109271.91799918852
186,209387.24668666473
1425,263105.6697874797
2695,123678.75827617192
738,103897.12776047218
395,151986.52701648828
1353,176574.60213676357
1878,143715.63827736894
390,160252.41867123835
1456,238378.09880201102
1103,305907.2628858045
1387,122648.6840885761
2070,142196.34772168862
1199,179679.05689043622
2479,173074.27785229927
501,316163.41905247304
2362,86711.5236719376
1718,190750.23624177492
2188,85410.38831343103
1483,135957.6313920279
2557,96144.51748652916
437,393311.6571814439
2224,167245.9213687576
1628,182459.7715752746
397,153429.226156191
587,202733.30072396228
2182,567838.5394208271
971,130955.06809682689
2611,140009.18486785865
1887,106804.2050669575
2399,362946.5118018381
2148,215987.1703997786
304,98582.38367216042
1997,128346.0366756818
2817,140946.62314648455
1431,175248.72243694903
427,336854.13724110596
263,123444.9775838019
598,182493.04847650914
2895,232796.09166163864
687,128151.4780936943
1822,140722.81458917982
2191,121789.65288305415
179,114676.19550586282
1009,219373.05418066742
2010,119375.86183206426
1991,148072.40966654287
1411,161064.83640411464
1721,250150.05892779835
1144,189188.93603592514
593,224679.96804530596
575,293195.7986213106
1249,184758.0011245051
1604,121051.19945873604
1064,428775.6189703145
1923,151400.4305229031
1988,103453.84403512852
2325,170678.94125235066
114,210756.42498417248
2700,156124.78692379277
217,106522.17411501301
343,178667.56919712856
386,233453.37262552616
2005,118772.20198163437
2908,118214.47748326845
1814,202863.12810379884
2446,481035.00556449534
208,134319.96703266818
1679,116956.36253346376
822,348676.64893854386
6,183655.8285675592
1781,336792.5233438117
2397,282511.9888199221
2340,310646.4730375458
1618,165506.59014497645
2843,127484.36980343651
1061,417601.0180896893
2786,118073.05290356617
1935,141218.154635142
1341,115649.11788453034
521,262852.27669109264
2136,136017.25017257768
996,192577.3701888473
227,142533.79801940027
135,161340.6068657251
1167,165154.23613931812
294,206132.54170152554
1776,185581.06617192517
540,163481.38413931837
1717,190750.23624177492
2303,130744.27253607342
116,193539.58517092807
127,137402.1136480583
1371,121137.80918792992
1014,144546.21384150765
1507,110513.74024168366
702,117374.59550494443
750,143334.44198809104
261,144085.36188626016
1559,63991.16196237687
577,203068.41908528275
2812,190390.8481726746
2080,154595.1213514451
1368,114437.82425872971
2376,116655.49266235418
659,119776.10538038192
1235,139077.4844254877
332,78543.10113133711
1917,142847.04179122386
2094,253911.30358666414
1460,249737.40445004377
1471,216817.68146225327
1509,115238.44309417707
1922,136968.3298219578
433,442092.1957754237
460,286623.8202188088
1116,239414.6735047524
