Id,SalePrice
2658,131235.0293084707
2718,151046.08453776306
2414,190847.037230842
1989,109972.7974506197
625,176418.24090645363
333,92243.8010284008
1327,105738.84307691368
858,166823.20849981997
95,196569.93053323106
1568,172152.34364993672
2482,161882.87750957673
1364,118453.54209463645
2584,153018.9430137748
818,279560.27272769227
2673,154314.20216776553
2089,107666.0794136675
1297,120619.11867283781
790,119114.23143682459
2616,199165.875677025
720,173972.8547870366
222,148340.7483572488
557,118097.72567523706
1148,198854.99407531973
2766,160219.51999713818
534,166716.30004332302
1452,129137.36381917655
630,130896.29748623921
2648,131029.40363531015
125,152093.2896161668
1904,63105.571664734925
1670,107820.7013046784
756,91575.71971300144
717,208643.2127443111
1032,154466.37361017286
852,199561.8180274018
1731,156483.43859801453
2639,109874.51337484183
2071,107460.3329650019
1267,131237.0664952443
1851,175277.06640897415
567,149498.08160655183
2439,206928.02496830953
1898,153907.4773813729
647,158626.9184966768
2256,234175.74344756472
979,104415.04049047382
1444,222960.12107688558
2485,127859.49423810423
157,133277.76968406464
88,127655.08524971377
2003,108428.99656661774
186,206572.7716033793
1425,241108.4616778594
2695,116674.50064774233
738,110847.56079438048
395,151333.01655624685
1353,174911.45011874856
1878,146053.11139932892
390,161892.12564705548
1456,249770.79276468453
1103,290426.9429952221
1387,120752.22084288119
2070,134861.7962778835
1199,166397.49006402245
2479,167894.6148609755
501,296164.3918530958
2362,93726.58582029576
1718,203477.3593698255
2188,83188.03565756805
1483,150766.33200967236
2557,98693.29634024382
437,381142.2324767358
2224,182935.27966756298
1628,178590.39943842066
397,147444.05157267413
587,189599.40086869834
2182,459916.2820288643
971,138515.12628076534
2611,141056.65844143205
1887,106246.00317405185
2399,359810.90477659646
2148,199506.09966201114
304,93515.60545502308
1997,127375.53887258613
2817,123502.76856121076
1431,178725.2604632316
427,321502.2728577808
263,135357.52089254052
598,170430.52027417353
2895,245306.15681713575
687,124640.97188477906
1822,140527.66194013198
2191,118833.19440315172
179,106441.4091257537
1009,239968.9352043923
2010,128565.4357946955
1991,136744.95821607555
1411,149104.1949040337
1721,233532.28185671556
1144,187422.99258949747
593,210999.9298139829
575,284051.8165672462
1249,185659.5804913046
1604,128713.5832839627
1064,441857.03829295636
1923,144057.00540829162
1988,106066.0014298786
2325,168748.6640630148
114,204291.47934389216
2700,147652.02292942037
217,114222.06064961261
343,181474.02519457677
386,240678.40396495422
2005,117677.78652695206
2908,124476.9871266726
1814,203929.55888478755
2446,428054.89913938
208,122391.2436514347
1679,114727.15031982903
822,326722.4357950401
6,190498.41232826049
1781,363842.5989671585
2397,300391.3159808607
2340,312775.8117193427
1618,166206.39058357387
2843,133427.68676586112
1061,417110.5278246654
2786,129137.36381917655
1935,142268.97015582953
1341,116761.41227383126
521,279342.4666204833
2136,143689.98116853336
996,196940.75134756474
227,138301.32515656677
135,159990.3805407702
1167,178774.57635622658
294,224129.6794373757
1776,187033.90052342325
540,158541.04089206795
1717,203477.3593698255
2303,132592.21024996802
116,192338.0537988925
127,138332.36320912864
1371,114496.22136086972
1014,140143.34033982846
1507,104800.86780404157
702,110041.52811882936
750,142016.4483817253
261,148530.45722183073
1559,72999.94095830532
577,202845.3694271604
2812,192130.98981642333
2080,142040.1877480652
1368,112109.4861442325
2376,120845.44055299122
659,108034.83943481115
1235,141978.14687622056
332,80185.86810196872
1917,142988.49997767157
2094,247421.71097078067
1460,248980.5923147468
1471,206510.5209400525
1509,107839.46254540866
1922,139835.60242187677
433,408390.35068395257
460,279694.3392088794
1116,246669.80892121868
1137,149787.31992501847
53,165184.5204181383
2354,261914.91775477474
1475,190215.1051316141
1761,538756.8461912023
